[Summary]
Cell: MAB.210604.001
Description: MAB.210604.001
Protocol: C:\UHPC_data\Mitch\LNO-4.3V-OCV 15min-30C-max 2C.pro
Mass (mg): 0.99
Capacity (mAHr): 0.27209
User: 
Started: 6/4/2021 7:01:40 PM
Version: 3.0
Channel312UHPC6_03
[End Summary]
[Data]
Time (h),Cycle,Step,Meas I (A),Potential (V),Capacity (Ah),Prot.Step
61.6422185528155,1,2,-5.37784629E-05,3.92428944,0.00015884275258951,64
61.6469699847734,1,2,-5.377921715E-05,3.9189304,0.000158587224362074,64
61.6542670536074,1,2,-5.377888775E-05,3.91386412,0.000158194795970411,64
61.6630976327203,1,2,-5.377863305E-05,3.90873518,0.000157719897153348,64
61.6733668835696,1,2,-5.377939995E-05,3.90357867,0.000157167623114538,64
61.6813257022009,1,2,-5.378068665E-05,3.9,0.000156739595186586,64
61.6814084717118,1,2,-5.378068665E-05,3.89997079,0.000156735143785454,64
61.6814466269296,1,2,-5.378068665E-05,3.89994644017851,0.000156733091771639,64
61.6815001398684,1,0,0,3.90692388,0.000156733091771639,65
61.6900834801167,1,0,0,3.91098703,0.000156733091771639,65
61.6986112078855,1,0,0,3.9122146,0.000156733091771639,65
61.7071193468609,1,0,0,3.91299276,0.000156733091771639,65
61.7155748491246,1,0,0,3.91355862,0.000156733091771639,65
61.7240303211798,1,0,0,3.91401822,0.000156733091771639,65
61.732508091711,1,0,0,3.91440285,0.000156733091771639,65
61.7410047741496,1,0,0,3.91473654,0.000156733091771639,65
61.7495079244321,1,0,0,3.91503143,0.000156733091771639,65
61.7579911743898,1,0,0,3.91530053,0.000156733091771639,65
61.7664827159341,1,0,0,3.9155446,0.000156733091771639,65
61.7749664343475,1,0,0,3.91577467,0.000156733091771639,65
61.7834368156286,1,0,0,3.91598823,0.000156733091771639,65
61.7919380329185,1,0,0,3.91619,0.000156733091771639,65
61.8004046145129,1,0,0,3.9163783,0.000156733091771639,65
61.8088962832184,1,0,0,3.91656264,0.000156733091771639,65
61.8173822508789,1,0,0,3.91673733,0.000156733091771639,65
61.8258349469527,1,0,0,3.91690006,0.000156733091771639,65
61.8343292378342,1,0,0,3.91706405,0.000156733091771639,65
61.8428375666157,1,0,0,3.91721405,0.000156733091771639,65
61.8513208304747,1,0,0,3.91736298,0.000156733091771639,65
61.8598152605473,1,0,0,3.91750438,0.000156733091771639,65
61.8683039850302,1,0,0,3.91764771,0.000156733091771639,65
61.8767650242859,1,0,0,3.91778375,0.000156733091771639,65
61.8852511393357,1,0,0,3.91791575,0.000156733091771639,65
61.8937259739317,1,0,0,3.91804242,0.000156733091771639,65
61.902212013772,1,0,0,3.91816606,0.000156733091771639,65
61.9106786278026,1,0,0,3.91828501,0.000156733091771639,65
61.9191424257521,1,0,0,3.91840529,0.000156733091771639,65
61.9276006766401,1,0,0,3.91852394,0.000156733091771639,65
61.9315867447463,1,0,0,3.91857465,0.000156733091771639,65
61.9326368782807,1,2,0,3.91857602,0.000156733091771639,66
61.9326761569191,1,2,-2.69009163E-05,3.91511607,0.000156732035140276,66
61.9433450524799,1,2,-2.690162385E-05,3.91011545,0.000156445027517499,66
61.9608337693527,1,2,-2.69017593E-05,3.90511319,0.000155974550390782,66
61.9820333612143,1,2,-2.69021001E-05,3.90010884,0.000155404240039956,66
61.9825407337344,1,2,-2.690205465E-05,3.9,0.00015539059070231,66
61.9825974658869,1,2,-2.690205465E-05,3.89998764,0.000155389064490843,66
61.9826727020913,1,2,-2.690205465E-05,3.89997094584611,0.000155387040482362,66
61.9827279798705,1,0,0,3.90350594,0.000155387040482362,67
61.991183428133,1,0,0,3.90569061,0.000155387040482362,67
61.9996917406073,1,0,0,3.90643179,0.000155387040482362,67
62.0083007894259,1,0,0,3.90693472,0.000155387040482362,67
62.0167582877727,1,0,0,3.90731676,0.000155387040482362,67
62.0253220697928,1,0,0,3.90763353,0.000155387040482362,67
62.033816489083,1,0,0,3.90790719,0.000155387040482362,67
62.0423158457383,1,0,0,3.90815096,0.000155387040482362,67
62.0507912947536,1,0,0,3.90836901,0.000155387040482362,67
62.0592768459099,1,0,0,3.90857534,0.000155387040482362,67
62.0677689271096,1,0,0,3.9087636,0.000155387040482362,67
62.0762660665086,1,0,0,3.90894452,0.000155387040482362,67
62.0847547919718,1,0,0,3.90910905,0.000155387040482362,67
62.0932075591561,1,0,0,3.90927,0.000155387040482362,67
62.101704651861,1,0,0,3.9094206,0.000155387040482362,67
62.1101628900952,1,0,0,3.90956527,0.000155387040482362,67
62.1186490052342,1,0,0,3.90970712,0.000155387040482362,67
62.1271739391103,1,0,0,3.9098443,0.000155387040482362,67
62.1356432067731,1,0,0,3.90997694,0.000155387040482362,67
62.1441348987366,1,0,0,3.91009951,0.000155387040482362,67
62.1525902972752,1,0,0,3.9102252,0.000155387040482362,67
62.1610652851419,1,0,0,3.91034289,0.000155387040482362,67
62.1695651421546,1,0,0,3.91045934,0.000155387040482362,67
62.1780234037359,1,0,0,3.91057456,0.000155387040482362,67
62.1864816482079,1,0,0,3.91068172,0.000155387040482362,67
62.1949677465049,1,0,0,3.91079284,0.000155387040482362,67
62.2034621193683,1,0,0,3.91089673,0.000155387040482362,67
62.2119480716126,1,0,0,3.9110016,0.000155387040482362,67
62.2204146783362,1,0,0,3.9111026,0.000155387040482362,67
62.2288757943163,1,0,0,3.91120124,0.000155387040482362,67
62.2329117792037,1,0,0,3.91124784,0.000155387040482362,67
62.2339586300725,1,2,0,3.91124784,0.000155387040482362,68
62.233998391157,1,2,-1.39193277E-05,3.90944974,0.000155386487034796,68
62.2621420507915,1,2,-1.391795105E-05,3.90431308,0.000154994778766269,68
62.2972408530385,1,2,-1.391744115E-05,3.9,0.000154506288381774,68
62.2973175117548,1,2,-1.391744115E-05,3.89999133,0.000154505221488601,68
62.2973584101611,1,2,-1.391744115E-05,3.89998665077934,0.000154504652287437,68
62.2974529083893,1,0,0,3.90189336,0.000154504652287437,69
62.3059388721289,1,0,0,3.90303754,0.000154504652287437,69
62.3144368408827,1,0,0,3.90347718,0.000154504652287437,69
62.3228942781885,1,0,0,3.90379075,0.000154504652287437,69
62.3313609492502,1,0,0,3.90404273,0.000154504652287437,69
62.3398691989904,1,0,0,3.90425758,0.000154504652287437,69
62.3483857886154,1,0,0,3.90444858,0.000154504652287437,69
62.3568628580225,1,0,0,3.90462285,0.000154504652287437,69
62.3653417439543,1,0,0,3.90478239,0.000154504652287437,69
62.3737966550566,1,0,0,3.90493151,0.000154504652287437,69
62.3823119522178,1,0,0,3.90507705,0.000154504652287437,69
62.3908243180774,1,0,0,3.90520905,0.000154504652287437,69
62.3993186673265,1,0,0,3.90533873,0.000154504652287437,69
62.4077879437221,1,0,0,3.90546286,0.000154504652287437,69
62.4162792297857,1,0,0,3.905582,0.000154504652287437,69
62.4247628681775,1,0,0,3.90569806,0.000154504652287437,69
62.4332516141362,1,0,0,3.90580865,0.000154504652287437,69
62.4417321685796,1,0,0,3.90591805,0.000154504652287437,69
62.4502015177788,1,0,0,3.90602179,0.000154504652287437,69
62.4586819373084,1,0,0,3.90612469,0.000154504652287437,69
62.4671596899285,1,0,0,3.90622534,0.000154504652287437,69
62.4756707409575,1,0,0,3.90632341,0.000154504652287437,69
62.4841951829417,1,0,0,3.90641794,0.000154504652287437,69
62.4926566151763,1,0,0,3.90650795,0.000154504652287437,69
62.5011148710545,1,0,0,3.90660229,0.000154504652287437,69
62.509629557539,1,0,0,3.90669168,0.000154504652287437,69
62.5180980431649,1,0,0,3.90677948,0.000154504652287437,69
62.5265563043897,1,0,0,3.90686682,0.000154504652287437,69
62.5350457429179,1,0,0,3.90694792,0.000154504652287437,69
62.543503384555,1,0,0,3.90703253,0.000154504652287437,69
62.5474866757888,1,0,0,3.90707053,0.000154504652287437,69
62.5485783702687,1,2,0,3.90707327,0.000154504652287437,70
62.6393490076731,1,2,-6.96130622E-06,3.9,0.000153872771082879,70
62.639383144732,1,2,-6.96130622E-06,3.89999897,0.000153872533444359,70
62.6394592822926,1,2,-6.96130622E-06,3.89999406268923,0.000153872003427484,70
62.6396882406003,1,0,0,3.90101325,0.000153872003427484,71
62.648161406952,1,0,0,3.90158363,0.000153872003427484,71
62.6566190164201,1,0,0,3.90184581,0.000153872003427484,71
62.6650800509529,1,0,0,3.90204552,0.000153872003427484,71
62.6735605865939,1,0,0,3.9022121,0.000153872003427484,71
62.6820543114433,1,0,0,3.90235985,0.000153872003427484,71
62.69051592386,1,0,0,3.90249333,0.000153872003427484,71
62.6989852784058,1,0,0,3.90261887,0.000153872003427484,71
62.7074740957423,1,0,0,3.90273489,0.000153872003427484,71
62.7159707780917,1,0,0,3.90284471,0.000153872003427484,71
62.724448986692,1,0,0,3.90295419,0.000153872003427484,71
62.7328988745264,1,0,0,3.90305561,0.000153872003427484,71
62.741401644662,1,0,0,3.90315627,0.000153872003427484,71
62.7498876254217,1,0,0,3.90325209,0.000153872003427484,71
62.7583458641015,1,0,0,3.90334384,0.000153872003427484,71
62.7668312913047,1,0,0,3.9034324,0.000153872003427484,71
62.7753068729169,1,0,0,3.90352172,0.000153872003427484,71
62.7837957013922,1,0,0,3.90360457,0.000153872003427484,71
62.7923206700217,1,0,0,3.90369157,0.000153872003427484,71
62.8008122497054,1,0,0,3.90377268,0.000153872003427484,71
62.8093830203332,1,0,0,3.90385347,0.000153872003427484,71
62.817845308834,1,0,0,3.90392849,0.000153872003427484,71
62.8263619090632,1,0,0,3.90400666,0.000153872003427484,71
62.8348174567734,1,0,0,3.90408001,0.000153872003427484,71
62.8433056555023,1,0,0,3.90415594,0.000153872003427484,71
62.8517839510747,1,0,0,3.90422719,0.000153872003427484,71
62.8602782660161,1,0,0,3.90429977,0.000153872003427484,71
62.8687365210923,1,0,0,3.90436908,0.000153872003427484,71
62.8772282101151,1,0,0,3.9044393,0.000153872003427484,71
62.8857002494819,1,0,0,3.90450557,0.000153872003427484,71
62.8897391716412,1,0,0,3.90453859,0.000153872003427484,71
62.890866190109,1,2,0,3.90453809,0.000153872003427484,72
63.0688067741445,1,2,-2.98524077E-06,3.9,0.000153340815457798,72
63.0688458620698,1,2,-2.98524077E-06,3.89999608,0.00015334069877093,72
63.0688844704163,1,2,-2.98524077E-06,3.89999847624349,0.000153340583515719,72
63.0689458202982,1,0,0,3.90040589,0.000153340583515719,73
63.0774180113316,1,0,0,3.90071931,0.000153340583515719,73
63.0858706535825,1,0,0,3.90086584,0.000153340583515719,73
63.0943288987674,1,0,0,3.90098757,0.000153340583515719,73
63.1028260308593,1,0,0,3.90109234,0.000153340583515719,73
63.1112815087066,1,0,0,3.90119056,0.000153340583515719,73
63.1197453258149,1,0,0,3.90128079,0.000153340583515719,73
63.1282365891552,1,0,0,3.90136805,0.000153340583515719,73
63.1367532039986,1,0,0,3.90144874,0.000153340583515719,73
63.1452451889585,1,0,0,3.90152779,0.000153340583515719,73
63.1537672736934,1,0,0,3.90160478,0.000153340583515719,73
63.162267200569,1,0,0,3.90168238,0.000153340583515719,73
63.1707115442825,1,0,0,3.90175082,0.000153340583515719,73
63.179167016605,1,0,0,3.90182359,0.000153340583515719,73
63.1876531088424,1,0,0,3.90189336,0.000153340583515719,73
63.1961113308585,1,0,0,3.90196377,0.000153340583515719,73
63.2046500999966,1,0,0,3.90202867,0.000153340583515719,73
63.2131584651354,1,0,0,3.90209486,0.000153340583515719,73
63.2216610610593,1,0,0,3.90216025,0.000153340583515719,73
63.2301276559312,1,0,0,3.90222442,0.000153340583515719,73
63.238655431998,1,0,0,3.90228925,0.000153340583515719,73
63.247124798752,1,0,0,3.90234836,0.000153340583515719,73
63.255663539553,1,0,0,3.90240824,0.000153340583515719,73
63.2641333354649,1,0,0,3.90247055,0.000153340583515719,73
63.2726356008766,1,0,0,3.90252734,0.000153340583515719,73
63.2811383012385,1,0,0,3.90258973,0.000153340583515719,73
63.2895966386531,1,0,0,3.90264698,0.000153340583515719,73
63.2980520240924,1,0,0,3.90270145,0.000153340583515719,73
63.3065492452061,1,0,0,3.90275718,0.000153340583515719,73
63.3150713999821,1,0,0,3.9028136,0.000153340583515719,73
63.3190822771737,1,0,0,3.90283832,0.000153340583515719,73
63.3201819360253,1,2,0,3.90284004,0.000153340583515719,74
63.493421478899,1,2,-1.99113728E-06,3.9,0.000152995636337245,74
63.4934863478965,1,2,-1.99113728E-06,3.89999829,0.000152995507174166,74
63.4935249857387,1,2,-1.99113728E-06,3.8999987258292,0.000152995430240918,74
63.4935974752792,1,0,0,3.9002715,0.000152995430240918,75
63.5021369792255,1,0,0,3.90048772,0.000152995430240918,75
63.5106139692348,1,0,0,3.90059686,0.000152995430240918,75
63.5191028678403,1,0,0,3.90068283,0.000152995430240918,75
63.5275610791631,1,0,0,3.90076154,0.000152995430240918,75
63.5360165318812,1,0,0,3.90083378,0.000152995430240918,75
63.5444859512106,1,0,0,3.90090278,0.000152995430240918,75
63.5529413850372,1,0,0,3.9009668,0.000152995430240918,75
63.5614386144382,1,0,0,3.90102942,0.000152995430240918,75
63.5700467704552,1,0,0,3.9010958,0.000152995430240918,75
63.5785050150162,1,0,0,3.90115107,0.000152995430240918,75
63.5869828386576,1,0,0,3.90121064,0.000152995430240918,75
63.5954883107234,1,0,0,3.90126763,0.000152995430240918,75
63.6039875555446,1,0,0,3.90132237,0.000152995430240918,75
63.612479791708,1,0,0,3.90137787,0.000152995430240918,75
63.6209852686749,1,0,0,3.90142835,0.000152995430240918,75
63.6294851217668,1,0,0,3.90148214,0.000152995430240918,75
63.6379489253302,1,0,0,3.90153574,0.000152995430240918,75
63.6464044700107,1,0,0,3.90158626,0.000152995430240918,75
63.654951560053,1,0,0,3.90163575,0.000152995430240918,75
63.6634757317641,1,0,0,3.90168737,0.000152995430240918,75
63.6719686696755,1,0,0,3.90173671,0.000152995430240918,75
63.6804708482042,1,0,0,3.90178445,0.000152995430240918,75
63.6889401222829,1,0,0,3.90183653,0.000152995430240918,75
63.6973928285154,1,0,0,3.90188332,0.000152995430240918,75
63.7058872708853,1,0,0,3.9019322,0.000152995430240918,75
63.7143926783457,1,0,0,3.90197686,0.000152995430240918,75
63.722862116032,1,0,0,3.90202547,0.000152995430240918,75
63.7313536346749,1,0,0,3.90207135,0.000152995430240918,75
63.7398480079839,1,0,0,3.90211551,0.000152995430240918,75
63.7438702874438,1,0,0,3.90213724,0.000152995430240918,75
63.744912731068,1,2,0,3.90214032,0.000152995430240918,76
63.744951242551,1,2,-0.000541905127,3.83225714,0.00015297456067081,76
63.7450612304733,1,2,-0.000541906998,3.82694295,0.000152914957445013,76
63.7453396538592,1,2,-0.000541906998,3.8214093,0.000152764077863782,76
63.7458062689414,1,2,-0.000541906998,3.81559028,0.00015251121588538,76
63.7463417570892,1,2,-0.0005419090325,3.81056913,0.000152221028433373,76
63.7470697478491,1,2,-0.0005419088365,3.80479667,0.000151826523884915,76
63.7476815036675,1,2,-0.0005419098345,3.8,0.000151495007155404,76
63.7478062565372,1,2,-0.0005419098345,3.79957971,0.000151427402348457,76
63.7478447692678,1,2,-0.0005419098345,3.79863039814563,0.000151406531920997,76
63.7479007276757,1,0,0,3.86758401,0.000151406531920997,77
63.7563679265409,1,0,0,3.88396568,0.000151406531920997,77
63.7648533706751,1,0,0,3.88596665,0.000151406531920997,77
63.7733143565533,1,0,0,3.88694646,0.000151406531920997,77
63.7817949161652,1,0,0,3.887555,0.000151406531920997,77
63.7903003066055,1,0,0,3.88798619,0.000151406531920997,77
63.798825316315,1,0,0,3.88831197,0.000151406531920997,77
63.807311261876,1,0,0,3.88857726,0.000151406531920997,77
63.8157722958741,1,0,0,3.88879771,0.000151406531920997,77
63.8242694762641,1,0,0,3.88899137,0.000151406531920997,77
63.8327222231312,1,0,0,3.88916164,0.000151406531920997,77
63.8412193073706,1,0,0,3.88931529,0.000151406531920997,77
63.8496748004559,1,0,0,3.88945517,0.000151406531920997,77
63.8581197448656,1,0,0,3.88958527,0.000151406531920997,77
63.8666051759897,1,0,0,3.88970608,0.000151406531920997,77
63.8750995316547,1,0,0,3.88982249,0.000151406531920997,77
63.8835661206453,1,0,0,3.88993266,0.000151406531920997,77
63.8920466684945,1,0,0,3.89002787,0.000151406531920997,77
63.9005409592869,1,0,0,3.89012457,0.000151406531920997,77
63.9090298815959,1,0,0,3.89022062,0.000151406531920997,77
63.9175185879893,1,0,0,3.89030846,0.000151406531920997,77
63.9260047027718,1,0,0,3.89039675,0.000151406531920997,77
63.934499070556,1,0,0,3.89047976,0.000151406531920997,77
63.9429989222221,1,0,0,3.89056139,0.000151406531920997,77
63.9514766228013,1,0,0,3.89063979,0.000151406531920997,77
63.9599627325045,1,0,0,3.89071637,0.000151406531920997,77
63.9684182042923,1,0,0,3.89079005,0.000151406531920997,77
63.976895884376,1,0,0,3.89086001,0.000151406531920997,77
63.9853457452989,1,0,0,3.89093366,0.000151406531920997,77
63.9939345557952,1,0,0,3.89100418,0.000151406531920997,77
63.9979373670288,1,0,0,3.89103378,0.000151406531920997,77
63.9989805672041,1,2,0,3.89103344,0.000151406531920997,78
63.9990183991278,1,2,-0.000271059078,3.85533492,0.000151396277234648,78
63.9993178574871,1,2,-0.0002710619175,3.85023779,0.00015131510547599,78
64.0001957155038,1,2,-0.000271062513,3.84439447,0.00015107715096209,78
64.0015062290803,1,2,-0.000271060384,3.83833632,0.000150721922950654,78
64.0028233809699,1,2,-0.00027106348,3.8332753,0.000150364891672787,78
64.0054010965055,1,2,-0.0002710646755,3.82483094,0.000149666162880401,78
64.0076761784839,1,2,-0.0002710628385,3.81819053,0.000149049472145526,78
64.0095192948879,1,2,-0.0002710633565,3.81313592,0.000148549871348784,78
64.0116066281401,1,2,-0.000271063512,3.80767019,0.000147984071237144,78
64.0137010651313,1,2,-0.000271066415,3.80241645,0.000147416337241392,78
64.0146821906285,1,2,-0.0002710570795,3.8,0.000147150396838274,78
64.0147724573073,1,2,-0.0002710570795,3.79980508,0.000147125929415943,78
64.0148160371484,1,2,-0.0002710570795,3.79966712830813,0.000147114116791503,78
64.0149488274687,1,0,0,3.83592284,0.000147114116791503,79
64.023464924578,1,0,0,3.84742801,0.000147114116791503,79
64.0319620506995,1,0,0,3.85048025,0.000147114116791503,79
64.0404514231966,1,0,0,3.85212677,0.000147114116791503,79
64.0489034985242,1,0,0,3.8531754,0.000147114116791503,79
64.0573924256452,1,0,0,3.85391613,0.000147114116791503,79
64.0659006417015,1,0,0,3.85447723,0.000147114116791503,79
64.0744149435836,1,0,0,3.85492333,0.000147114116791503,79
64.0828915162868,1,0,0,3.85528928,0.000147114116791503,79
64.0913815122033,1,0,0,3.85560049,0.000147114116791503,79
64.0999319751806,1,0,0,3.85587663,0.000147114116791503,79
64.1084001880382,1,0,0,3.8561169,0.000147114116791503,79
64.1168584330448,1,0,0,3.85633707,0.000147114116791503,79
64.1253138969017,1,0,0,3.85653984,0.000147114116791503,79
64.1337749409694,1,0,0,3.85672658,0.000147114116791503,79
64.1422936476901,1,0,0,3.85690076,0.000147114116791503,79
64.1507525676223,1,0,0,3.85706126,0.000147114116791503,79
64.1592359038393,1,0,0,3.857217,0.000147114116791503,79
64.167727434423,1,0,0,3.85736301,0.000147114116791503,79
64.1761995687819,1,0,0,3.85749911,0.000147114116791503,79
64.1847190046966,1,0,0,3.85763317,0.000147114116791503,79
64.1932077771212,1,0,0,3.85776186,0.000147114116791503,79
64.2016743298436,1,0,0,3.85788184,0.000147114116791503,79
64.2101326436438,1,0,0,3.85800145,0.000147114116791503,79
64.2186186065814,1,0,0,3.85811891,0.000147114116791503,79
64.2271514182135,1,0,0,3.85822486,0.000147114116791503,79
64.2356190664647,1,0,0,3.85833631,0.000147114116791503,79
64.2442795882073,1,0,0,3.85844192,0.000147114116791503,79
64.2528564836023,1,0,0,3.85854584,0.000147114116791503,79
64.2613543663641,1,0,0,3.85864494,0.000147114116791503,79
64.2653709643833,1,0,0,3.85868926,0.000147114116791503,79
64.2664368374786,1,2,0,3.85869131,0.000147114116791503,80
64.2664742644826,1,2,-0.000108527404,3.84440513,0.000147110054935924,80
64.2682237851731,1,2,-0.000108528529,3.83885285,0.000146920182020566,80
64.2726682119736,1,2,-0.000108521677,3.83212437,0.000146437864545869,80
64.2770486342799,1,2,-0.0001085217805,3.82675282,0.00014596248979102,80
64.28292088562,1,2,-0.000108516357,3.82039891,0.000145325232313016,80
64.2887318789515,1,2,-0.000108516724,3.81469736,0.000144694643742996,80
64.2946123855211,1,2,-0.000108517355,3.80932974,0.000144056504938624,80
64.3013521810986,1,2,-0.0001085182305,3.80353451,0.000143325118031004,80
64.305655001667,1,2,-0.0001085182265,3.8,0.000142858184200777,80
64.3057040043459,1,2,-0.0001085182265,3.79996602,0.000142852866516965,80
64.305780610897,1,2,-0.0001085182265,3.79989683449389,0.000142844553309906,80
64.305858707025,1,0,0,3.81449049,0.000142844553309906,81
64.314424190795,1,0,0,3.82012683,0.000142844553309906,81
64.3229112767967,1,0,0,3.82179551,0.000142844553309906,81
64.3313926586344,1,0,0,3.82280739,0.000142844553309906,81
64.3399065030214,1,0,0,3.82351505,0.000142844553309906,81
64.3483979755939,1,0,0,3.82404516,0.000142844553309906,81
64.3568840971488,1,0,0,3.82446692,0.000142844553309906,81
64.3654068490566,1,0,0,3.82481788,0.000142844553309906,81
64.3739172802305,1,0,0,3.825119,0.000142844553309906,81
64.3823921331834,1,0,0,3.82538225,0.000142844553309906,81
64.3908948911108,1,0,0,3.82561745,0.000142844553309906,81
64.3993948183429,1,0,0,3.82582969,0.000142844553309906,81
64.4078772826102,1,0,0,3.82602786,0.000142844553309906,81
64.4163601419949,1,0,0,3.82621037,0.000142844553309906,81
64.4248779185765,1,0,0,3.82638252,0.000142844553309906,81
64.4333555573128,1,0,0,3.82654411,0.000142844553309906,81
64.4418360164968,1,0,0,3.82669285,0.000142844553309906,81
64.450338716413,1,0,0,3.82683749,0.000142844553309906,81
64.4588026092656,1,0,0,3.82697446,0.000142844553309906,81
64.4673275392209,1,0,0,3.82710898,0.000142844553309906,81
64.4758302033146,1,0,0,3.8272341,0.000142844553309906,81
64.4843184873226,1,0,0,3.82735766,0.000142844553309906,81
64.4928166874081,1,0,0,3.82747357,0.000142844553309906,81
64.501299373205,1,0,0,3.82759097,0.000142844553309906,81
64.5097961090209,1,0,0,3.82770255,0.000142844553309906,81
64.5183004865381,1,0,0,3.82780977,0.000142844553309906,81
64.5267575065379,1,0,0,3.82791485,0.000142844553309906,81
64.5352379350677,1,0,0,3.82801942,0.000142844553309906,81
64.5437101888352,1,0,0,3.82811472,0.000142844553309906,81
64.5521661471682,1,0,0,3.82821196,0.000142844553309906,81
64.5561739300745,1,0,0,3.82825715,0.000142844553309906,81
64.5572502853686,1,2,0,3.82826023,0.000142844553309906,82
64.5572911249618,1,2,-5.37815055E-05,3.82112913,0.0001428423568951,82
64.5636710380709,1,2,-5.37809809E-05,3.81549354,0.000142499235379284,82
64.5739460009259,1,2,-5.37806206E-05,3.81026676,0.000141946641720393,82
64.585793109407,1,2,-5.378161975E-05,3.80512925,0.000141309491519258,82
64.5984456908023,1,2,-5.378065435E-05,3.80012797,0.000140629020741124,82
64.5987704546068,1,2,-5.378065435E-05,3.8,0.00014061155473121,82
64.5987845819617,1,2,-5.378065435E-05,3.79999445,0.000140610794952816,82
64.5988259157637,1,2,-5.378065435E-05,3.79997861993322,0.000140608571993899,82
64.5989592689973,1,0,0,3.80756103,0.000140608571993899,83
64.6074617207398,1,0,0,3.81030028,0.000140608571993899,83
64.6159289567643,1,0,0,3.81118651,0.000140608571993899,83
64.6243871370764,1,0,0,3.81173769,0.000140608571993899,83
64.6328515504255,1,0,0,3.81214133,0.000140608571993899,83
64.6413364046458,1,0,0,3.81245594,0.000140608571993899,83
64.6498014188693,1,0,0,3.81271408,0.000140608571993899,83
64.6582980089,1,0,0,3.81293151,0.000140608571993899,83
64.6668812617306,1,0,0,3.81312666,0.000140608571993899,83
64.6754889500938,1,0,0,3.81329992,0.000140608571993899,83
64.6839421309306,1,0,0,3.81345667,0.000140608571993899,83
64.6924281889495,1,0,0,3.81360149,0.000140608571993899,83
64.7009226122497,1,0,0,3.81373871,0.000140608571993899,83
64.7094169280823,1,0,0,3.81386523,0.000140608571993899,83
64.7178891168879,1,0,0,3.81398229,0.000140608571993899,83
64.7263445377043,1,0,0,3.81410249,0.000140608571993899,83
64.7348084140713,1,0,0,3.81421307,0.000140608571993899,83
64.7433055464306,1,0,0,3.81431697,0.000140608571993899,83
64.7517998510352,1,0,0,3.81442002,0.000140608571993899,83
64.7602664398475,1,0,0,3.81452052,0.000140608571993899,83
64.7687581090877,1,0,0,3.81461561,0.000140608571993899,83
64.7772440548268,1,0,0,3.814711,0.000140608571993899,83
64.7857713567348,1,0,0,3.81480341,0.000140608571993899,83
64.7942578758133,1,0,0,3.81489137,0.000140608571993899,83
64.8027550206481,1,0,0,3.81497693,0.000140608571993899,83
64.8112304688614,1,0,0,3.8150646,0.000140608571993899,83
64.8196936842041,1,0,0,3.8151454,0.000140608571993899,83
64.8282569580249,1,0,0,3.81522517,0.000140608571993899,83
64.8367157450038,1,0,0,3.81530805,0.000140608571993899,83
64.8451823247268,1,0,0,3.81538608,0.000140608571993899,83
64.8491879229914,1,0,0,3.8154243,0.000140608571993899,83
64.850427216055,1,2,0,3.81542533,0.000140608571993899,84
64.8505789320948,1,2,-2.69014706E-05,3.81154837,0.000140604490609315,84
64.8686266696879,1,2,-2.69023174E-05,3.80628397,0.00014011896649751,84
64.8951981517946,1,2,-2.69028745E-05,3.80104444,0.000139404129249298,84
64.9009233554334,1,2,-2.690239565E-05,3.8,0.00013925010674298,84
64.9009915302273,1,2,-2.690239565E-05,3.7999879,0.000139248272677702,84
64.9010290754813,1,2,-2.690239565E-05,3.79998070061765,0.000139247262620423,84
64.9011180331531,1,0,0,3.80375835,0.000139247262620423,85
64.9096044894975,1,0,0,3.80529849,0.000139247262620423,85
64.9180594692151,1,0,0,3.80579763,0.000139247262620423,85
64.9265149239827,1,0,0,3.80612203,0.000139247262620423,85
64.9350426358898,1,0,0,3.80637009,0.000139247262620423,85
64.943503671581,1,0,0,3.80656297,0.000139247262620423,85
64.9520183555704,1,0,0,3.80672767,0.000139247262620423,85
64.9605174042586,1,0,0,3.80687336,0.000139247262620423,85
64.9690312605864,1,0,0,3.80700477,0.000139247262620423,85
64.9775288655896,1,0,0,3.8071236,0.000139247262620423,85
64.9860200171849,1,0,0,3.80723487,0.000139247262620423,85
64.9945504014373,1,0,0,3.80733892,0.000139247262620423,85
65.0030058800866,1,0,0,3.80743291,0.000139247262620423,85
65.011475333991,1,0,0,3.80752915,0.000139247262620423,85
65.0199784037174,1,0,0,3.80761487,0.000139247262620423,85
65.0286084991829,1,0,0,3.8077022,0.000139247262620423,85
65.0371167669235,1,0,0,3.80778157,0.000139247262620423,85
65.0456166896109,1,0,0,3.80786803,0.000139247262620423,85
65.0541721546477,1,0,0,3.80794164,0.000139247262620423,85
65.0628049139039,1,0,0,3.80802617,0.000139247262620423,85
65.0712802848582,1,0,0,3.80809823,0.000139247262620423,85
65.079780276963,1,0,0,3.80816991,0.000139247262620423,85
65.0882552222346,1,0,0,3.80824081,0.000139247262620423,85
65.0967106660416,1,0,0,3.80831202,0.000139247262620423,85
65.105207833867,1,0,0,3.80838046,0.000139247262620423,85
65.1137299498798,1,0,0,3.80844567,0.000139247262620423,85
65.1221964995724,1,0,0,3.80850985,0.000139247262620423,85
65.1306991750723,1,0,0,3.80857511,0.000139247262620423,85
65.1391955842079,1,0,0,3.80864197,0.000139247262620423,85
65.147679627163,1,0,0,3.80870001,0.000139247262620423,85
65.1511712852644,1,0,0,3.80872414,0.000139247262620423,85
65.1522773860286,1,2,0,3.80872569,0.000139247262620423,86
