	Cycle_ID	Cap_Chg	Cap_DChg	Specific_Capacity-Chg	Specific_Capacity-DChg	Efficiency	Engy_Chg	Engy_DChg	Mid-value_Voltage	CC_Chg_Cap	CC_Chg_Rat	Platform_Cap	Platform_RCap	Platform_Efficiency	Platform_Time	Capacitance_Chg	Capacitance_DChg	rd	REngy_Chg	REngy_DChg	Energy_Efficiency
1116	201.75	201.73	201746.09	201733.16	99.99	767.80	750.46	3684.8	0.00	1.54	201.73	201733.16	100.00	2:34:42	0.0000	0.0000	0.0000	767796.00	750457.69	97.74%	
1117	201.72	201.71	201723.83	201708.64	99.99	767.71	750.35	3684.5	0.00	0.00	201.71	201708.64	100.00	2:34:41	0.0000	0.0000	0.0000	767714.22	750346.36	97.74%	
1118	201.70	201.69	201704.98	201687.92	99.99	767.64	750.26	3684.5	0.00	0.96	201.69	201687.92	100.00	2:34:40	0.0000	0.0000	0.0000	767639.75	750259.37	97.74%	
1119	201.67	201.67	201669.28	201665.69	100.00	767.49	750.17	3684.5	0.00	0.00	201.67	201665.69	100.00	2:34:39	0.0000	0.0000	0.0000	767493.67	750169.32	97.74%	
1120	201.69	201.64	201685.91	201642.33	99.98	767.56	750.11	3684.5	0.00	9.70	201.64	201642.33	100.00	2:34:38	0.0000	0.0000	0.0000	767559.09	750113.26	97.73%	
1121	201.68	201.64	201676.67	201642.23	99.98	767.52	750.11	3684.8	0.00	32.33	201.64	201642.23	100.00	2:34:38	0.0000	0.0000	0.0000	767523.77	750110.60	97.73%	
1122	201.62	201.34	201617.24	201338.02	99.86	767.30	748.85	3683.3	0.00	5.82	201.34	201338.02	100.00	2:34:24	0.0000	0.0000	0.0000	767296.33	748849.24	97.60%	
1123	201.63	201.62	201628.66	201620.22	100.00	767.36	750.00	3684.5	0.00	97.01	201.62	201620.22	100.00	2:34:37	0.0000	0.0000	0.0000	767357.52	750004.40	97.74%	
1124	201.58	201.56	201580.94	201555.09	99.99	767.16	749.75	3684.5	0.00	97.03	201.56	201555.09	100.00	2:34:34	0.0000	0.0000	0.0000	767156.84	749752.70	97.73%	
1125	201.59	201.53	201585.50	201533.38	99.97	767.18	749.69	3684.2	0.00	97.03	201.53	201533.38	100.00	2:34:33	0.0000	0.0000	0.0000	767175.96	749689.64	97.72%	
1126	201.56	201.56	201562.21	201555.38	100.00	767.10	749.77	3684.5	0.00	97.04	201.56	201555.38	100.00	2:34:34	0.0000	0.0000	0.0000	767102.76	749773.99	97.74%	
1127	201.57	201.56	201570.28	201556.22	99.99	767.13	749.78	3684.5	0.00	54.99	201.56	201556.22	100.00	2:34:34	0.0000	0.0000	0.0000	767134.65	749784.87	97.74%	
1128	201.59	201.54	201585.06	201535.93	99.98	767.18	749.70	3684.2	0.00	6.47	201.54	201535.93	100.00	2:34:33	0.0000	0.0000	0.0000	767180.53	749702.29	97.72%	
1129	201.55	201.52	201551.28	201518.59	99.98	767.05	749.62	3684.2	0.00	45.29	201.52	201518.59	100.00	2:34:32	0.0000	0.0000	0.0000	767051.14	749620.56	97.73%	
1130	201.54	201.52	201538.26	201521.11	99.99	767.01	749.62	3684.5	0.00	0.00	201.52	201521.11	100.00	2:34:32	0.0000	0.0000	0.0000	767007.67	749622.15	97.73%	
1131	201.53	201.52	201525.55	201518.56	100.00	766.97	749.62	3684.2	0.00	0.20	201.52	201518.56	100.00	2:34:32	0.0000	0.0000	0.0000	766973.42	749623.77	97.74%	
1132	201.53	201.49	201526.28	201494.35	99.98	766.96	749.54	3684.5	0.00	1.59	201.49	201494.35	100.00	2:34:31	0.0000	0.0000	0.0000	766964.22	749544.95	97.73%	
1133	201.48	201.47	201477.17	201474.62	100.00	766.79	749.46	3684.2	0.00	1.60	201.47	201474.62	100.00	2:34:30	0.0000	0.0000	0.0000	766790.68	749458.24	97.74%	
1134	201.49	201.49	201488.69	201494.67	100.00	766.83	749.54	3684.2	0.00	1.53	201.49	201494.67	100.00	2:34:31	0.0000	0.0000	0.0000	766830.76	749535.54	97.74%	
1135	201.48	201.45	201481.47	201452.79	99.99	766.80	749.39	3684.2	0.00	0.52	201.45	201452.79	100.00	2:34:29	0.0000	0.0000	0.0000	766798.73	749394.42	97.73%	
1136	201.47	201.43	201466.97	201431.17	99.98	766.74	749.29	3684.2	0.00	5.84	201.43	201431.17	100.00	2:34:28	0.0000	0.0000	0.0000	766742.47	749286.38	97.72%	
1137	201.42	201.38	201420.28	201384.45	99.98	766.57	749.12	3684.2	0.00	0.51	201.38	201384.45	100.00	2:34:26	0.0000	0.0000	0.0000	766565.50	749119.40	97.72%	
1138	201.41	201.38	201405.99	201382.19	99.99	766.51	749.12	3684.2	0.00	2.28	201.38	201382.19	100.00	2:34:26	0.0000	0.0000	0.0000	766513.40	749124.71	97.73%	
1139	201.41	201.38	201407.45	201381.33	99.99	766.53	749.11	3684.2	0.00	45.32	201.38	201381.33	100.00	2:34:26	0.0000	0.0000	0.0000	766526.49	749107.51	97.73%	
1140	201.38	201.36	201382.34	201359.43	99.99	766.43	749.03	3683.9	0.00	97.13	201.36	201359.43	100.00	2:34:25	0.0000	0.0000	0.0000	766425.01	749032.42	97.73%	
1141	201.38	201.36	201375.05	201359.59	99.99	766.41	749.04	3683.9	0.00	84.18	201.36	201359.59	100.00	2:34:25	0.0000	0.0000	0.0000	766407.83	749039.21	97.73%	
1142	201.38	201.36	201382.37	201359.72	99.99	766.42	749.04	3684.2	0.00	97.13	201.36	201359.72	100.00	2:34:25	0.0000	0.0000	0.0000	766423.54	749035.02	97.73%	
1143	201.36	201.32	201357.67	201317.34	99.98	766.35	748.88	3683.9	0.00	64.76	201.32	201317.34	100.00	2:34:23	0.0000	0.0000	0.0000	766346.25	748884.23	97.72%	
1144	201.33	201.34	201332.40	201338.71	100.00	766.26	748.97	3684.2	0.00	0.21	201.34	201338.71	100.00	2:34:24	0.0000	0.0000	0.0000	766259.71	748970.86	97.74%	
1145	201.32	201.30	201324.55	201296.28	99.99	766.22	748.81	3683.9	0.00	0.00	201.30	201296.28	100.00	2:34:22	0.0000	0.0000	0.0000	766224.14	748805.07	97.73%	
1146	203.24	207.36	203236.15	207357.83	102.03	769.89	775.75	3698.8	0.00	99.65	207.36	207357.83	100.00	17:39:45	0.0000	0.0000	0.0000	769890.25	775745.46	100.76%	
1147	205.11	201.60	205109.51	201598.55	98.29	780.00	749.76	3683.3	0.00	1.06	201.60	201598.55	100.00	2:34:36	0.0000	0.0000	0.0000	780004.99	749760.99	96.12%	
1148	201.81	201.19	201809.58	201186.06	99.69	767.99	748.41	3683.6	0.00	16.15	201.19	201186.06	100.00	2:34:17	0.0000	0.0000	0.0000	767988.44	748414.18	97.45%	
1149	201.52	201.36	201519.77	201360.35	99.92	766.93	748.99	3683.6	0.00	61.47	201.36	201360.35	100.00	2:34:25	0.0000	0.0000	0.0000	766934.06	748988.38	97.66%	
1150	201.39	201.29	201387.41	201294.73	99.95	766.44	748.76	3683.6	0.00	29.14	201.29	201294.73	100.00	2:34:22	0.0000	0.0000	0.0000	766436.23	748757.83	97.69%	
1151	201.32	201.27	201319.73	201272.89	99.98	766.19	748.67	3683.6	0.00	84.20	201.27	201272.89	100.00	2:34:21	0.0000	0.0000	0.0000	766193.70	748674.22	97.71%	
1152	201.28	201.25	201283.69	201251.10	99.98	766.06	748.60	3683.6	0.00	16.20	201.25	201251.10	100.00	2:34:20	0.0000	0.0000	0.0000	766058.81	748596.23	97.72%	
1153	201.26	201.21	201258.90	201208.21	99.97	765.96	748.43	3683.6	0.00	35.64	201.21	201208.21	100.00	2:34:18	0.0000	0.0000	0.0000	765959.59	748429.70	97.71%	
1154	201.22	201.19	201223.22	201185.93	99.98	765.84	748.35	3683.6	0.00	90.73	201.19	201185.93	100.00	2:34:17	0.0000	0.0000	0.0000	765837.76	748354.44	97.72%	
1155	201.20	201.16	201196.50	201164.19	99.98	765.75	748.28	3683.6	0.00	22.68	201.16	201164.19	100.00	2:34:16	0.0000	0.0000	0.0000	765749.05	748283.38	97.72%	
1156	201.16	201.14	201163.71	201142.64	99.99	765.63	748.21	3683.6	0.00	97.23	201.14	201142.64	100.00	2:34:15	0.0000	0.0000	0.0000	765632.69	748212.50	97.72%	
1157	201.17	201.12	201171.54	201120.67	99.97	765.64	748.12	3683.6	0.00	1.56	201.12	201120.67	100.00	2:34:14	0.0000	0.0000	0.0000	765638.34	748124.79	97.71%	
1158	201.14	201.12	201141.40	201120.55	99.99	765.54	748.11	3683.6	0.00	1.56	201.12	201120.55	100.00	2:34:14	0.0000	0.0000	0.0000	765537.99	748114.26	97.72%	
1159	201.13	201.10	201133.06	201098.69	99.98	765.50	748.05	3683.6	0.00	97.25	201.10	201098.69	100.00	2:34:13	0.0000	0.0000	0.0000	765500.29	748048.08	97.72%	
1160	201.11	201.10	201110.78	201098.86	99.99	765.43	748.05	3683.6	0.00	5.84	201.10	201098.86	100.00	2:34:13	0.0000	0.0000	0.0000	765425.89	748052.07	97.73%	
1161	201.11	201.10	201111.73	201098.79	99.99	765.44	748.04	3683.6	0.00	97.26	201.10	201098.79	100.00	2:34:13	0.0000	0.0000	0.0000	765442.37	748042.34	97.73%	
1162	201.08	201.03	201081.79	201033.57	99.98	765.30	747.79	3683.6	0.00	97.27	201.03	201033.57	100.00	2:34:10	0.0000	0.0000	0.0000	765303.51	747789.03	97.71%	
1163	201.06	201.01	201060.10	201011.98	99.98	765.23	747.72	3683.3	0.00	97.28	201.01	201011.98	100.00	2:34:09	0.0000	0.0000	0.0000	765228.29	747717.96	97.71%	
1164	201.03	201.01	201034.79	201011.95	99.99	765.14	747.73	3683.6	0.00	97.30	201.01	201011.95	100.00	2:34:09	0.0000	0.0000	0.0000	765142.20	747730.02	97.72%	
1165	201.02	200.99	201024.64	200990.03	99.98	765.10	747.63	3683.3	0.00	97.30	200.99	200990.03	100.00	2:34:08	0.0000	0.0000	0.0000	765095.88	747628.62	97.72%	
1166	201.03	201.01	201034.01	201011.74	99.99	765.13	747.70	3683.3	0.00	97.30	201.01	201011.74	100.00	2:34:09	0.0000	0.0000	0.0000	765131.56	747699.26	97.72%	
1167	201.00	200.97	201003.47	200968.33	99.98	765.01	747.56	3683.3	0.00	97.31	200.97	200968.33	100.00	2:34:07	0.0000	0.0000	0.0000	765012.17	747562.76	97.72%	
1168	200.98	200.95	200980.74	200946.55	99.98	764.94	747.47	3683.3	0.00	97.32	200.95	200946.55	100.00	2:34:06	0.0000	0.0000	0.0000	764936.22	747471.15	97.72%	
1169	200.97	200.95	200970.62	200946.67	99.99	764.91	747.49	3683.6	0.00	97.33	200.95	200946.67	100.00	2:34:06	0.0000	0.0000	0.0000	764912.86	747492.32	97.72%	
1170	200.96	200.90	200961.37	200903.56	99.97	764.86	747.32	3683.3	0.00	4.40	200.90	200903.56	100.00	2:34:04	0.0000	0.0000	0.0000	764855.02	747315.91	97.71%	
1171	200.97	200.93	200966.02	200926.04	99.98	764.87	747.39	3683.3	0.00	4.39	200.93	200926.04	100.00	2:34:05	0.0000	0.0000	0.0000	764874.75	747385.88	97.71%	
1172	200.93	200.90	200930.57	200904.39	99.99	764.76	747.32	3683.3	0.00	6.49	200.90	200904.39	100.00	2:34:04	0.0000	0.0000	0.0000	764755.80	747317.90	97.72%	
1173	200.90	200.88	200901.13	200883.39	99.99	764.64	747.23	3683.3	0.00	0.19	200.88	200883.39	100.00	2:34:03	0.0000	0.0000	0.0000	764637.69	747234.40	97.72%	
1174	200.91	200.90	200913.37	200903.94	100.00	764.69	747.31	3683.3	0.00	0.51	200.90	200903.94	100.00	2:34:04	0.0000	0.0000	0.0000	764691.23	747313.25	97.73%	
1175	200.89	200.88	200892.08	200882.52	100.00	764.62	747.24	3683.3	0.00	0.52	200.88	200882.52	100.00	2:34:03	0.0000	0.0000	0.0000	764615.62	747235.14	97.73%	
1176	200.88	200.84	200876.59	200839.79	99.98	764.53	747.08	3683.3	0.00	19.47	200.84	200839.79	100.00	2:34:01	0.0000	0.0000	0.0000	764532.63	747076.92	97.72%	
1177	200.88	200.84	200876.69	200841.53	99.98	764.54	747.07	3683.0	0.00	5.85	200.84	200841.53	100.00	2:34:01	0.0000	0.0000	0.0000	764544.67	747070.18	97.71%	
1178	200.86	200.84	200855.88	200839.41	99.99	764.46	747.06	3683.0	0.00	0.95	200.84	200839.41	100.00	2:34:01	0.0000	0.0000	0.0000	764457.92	747064.21	97.72%	
1179	200.86	200.82	200855.53	200817.65	99.98	764.45	746.99	3683.3	0.00	0.95	200.82	200817.65	100.00	2:34:00	0.0000	0.0000	0.0000	764453.96	746987.48	97.72%	
1180	200.80	200.77	200804.47	200773.83	99.98	764.27	746.82	3683.0	0.00	0.21	200.77	200773.83	100.00	2:33:58	0.0000	0.0000	0.0000	764273.58	746815.04	97.72%	
1181	200.55	200.71	200546.87	200708.40	100.08	763.34	746.56	3682.7	0.00	87.78	200.71	200708.40	100.00	2:33:55	0.0000	0.0000	0.0000	763336.40	746557.51	97.80%	
1182	200.78	200.75	200779.50	200751.13	99.99	764.17	746.72	3683.0	0.00	35.72	200.75	200751.13	100.00	2:33:57	0.0000	0.0000	0.0000	764172.23	746723.89	97.72%	
1183	200.78	200.75	200778.49	200750.96	99.99	764.17	746.73	3683.0	0.00	97.42	200.75	200750.96	100.00	2:33:57	0.0000	0.0000	0.0000	764169.92	746731.62	97.72%	
1184	200.80	200.77	200795.14	200772.75	99.99	764.24	746.81	3683.0	0.00	0.00	200.77	200772.75	100.00	2:33:58	0.0000	0.0000	0.0000	764238.55	746814.49	97.72%	
1185	200.76	200.73	200760.60	200729.53	99.98	764.11	746.65	3683.0	0.00	9.74	200.73	200729.53	100.00	2:33:56	0.0000	0.0000	0.0000	764107.14	746648.13	97.72%	
1186	200.78	200.73	200784.59	200730.37	99.97	764.20	746.66	3683.0	0.00	97.42	200.73	200730.37	100.00	2:33:56	0.0000	0.0000	0.0000	764201.26	746658.83	97.70%	
1187	200.74	200.71	200735.26	200708.47	99.99	764.03	746.57	3682.7	0.00	61.71	200.71	200708.47	100.00	2:33:55	0.0000	0.0000	0.0000	764026.66	746573.61	97.72%	
1188	200.69	200.69	200693.26	200686.56	100.00	763.87	746.47	3683.0	0.00	58.48	200.69	200686.56	100.00	2:33:54	0.0000	0.0000	0.0000	763874.79	746473.64	97.72%	
1189	200.70	200.69	200698.32	200685.90	99.99	763.88	746.50	3683.0	0.00	0.19	200.69	200685.90	100.00	2:33:54	0.0000	0.0000	0.0000	763882.81	746500.84	97.72%	
1190	200.71	200.69	200714.28	200685.96	99.99	763.93	746.49	3683.0	0.00	0.24	200.69	200685.96	100.00	2:33:54	0.0000	0.0000	0.0000	763930.40	746489.00	97.72%	
1191	200.68	200.66	200682.00	200664.38	99.99	763.82	746.41	3682.7	0.00	97.47	200.66	200664.38	100.00	2:33:53	0.0000	0.0000	0.0000	763819.74	746408.11	97.72%	
1192	200.67	200.64	200670.33	200642.62	99.99	763.79	746.35	3683.0	0.00	55.24	200.64	200642.62	100.00	2:33:52	0.0000	0.0000	0.0000	763786.55	746346.31	97.72%	
1193	200.66	200.62	200658.66	200620.86	99.98	763.74	746.27	3683.0	0.00	13.00	200.62	200620.86	100.00	2:33:51	0.0000	0.0000	0.0000	763736.44	746266.69	97.71%	
1194	200.64	200.62	200637.74	200620.56	99.99	763.65	746.24	3682.7	0.00	97.49	200.62	200620.56	100.00	2:33:51	0.0000	0.0000	0.0000	763646.19	746237.62	97.72%	
1195	200.63	200.60	200633.43	200598.89	99.98	763.65	746.17	3682.7	0.00	84.49	200.60	200598.89	100.00	2:33:50	0.0000	0.0000	0.0000	763651.61	746170.14	97.71%	
1196	200.60	200.58	200601.64	200576.98	99.99	763.53	746.06	3682.7	0.00	97.51	200.58	200576.98	100.00	2:33:49	0.0000	0.0000	0.0000	763530.30	746063.91	97.71%	
1197	200.62	200.60	200620.18	200598.69	99.99	763.58	746.11	3682.4	0.00	97.50	200.60	200598.69	100.00	2:33:50	0.0000	0.0000	0.0000	763580.64	746110.34	97.71%	
1198	202.53	206.68	202531.32	206682.77	102.05	767.27	773.36	3698.2	0.00	99.51	206.68	206682.77	100.00	17:36:18	0.0000	0.0000	0.0000	767265.13	773359.22	100.79%	
1199	204.39	200.86	204390.00	200861.67	98.27	777.35	747.00	3682.1	0.00	79.75	200.86	200861.67	100.00	2:34:02	0.0000	0.0000	0.0000	777348.96	746997.94	96.10%	
1200	201.09	200.73	201087.88	200731.09	99.82	765.33	746.58	3682.4	0.00	5.86	200.73	200731.09	100.00	2:33:56	0.0000	0.0000	0.0000	765327.20	746582.53	97.55%	
1201	200.80	200.65	200796.04	200645.20	99.92	764.25	746.28	3682.7	0.00	22.73	200.65	200645.20	100.00	2:33:52	0.0000	0.0000	0.0000	764253.51	746283.82	97.65%	
1202	200.66	200.60	200663.47	200601.19	99.97	763.77	746.13	3682.4	0.00	0.00	200.60	200601.19	100.00	2:33:50	0.0000	0.0000	0.0000	763772.30	746128.47	97.69%	
1203	200.60	200.53	200599.06	200534.02	99.97	763.51	745.89	3682.4	0.00	3.25	200.53	200534.02	100.00	2:33:47	0.0000	0.0000	0.0000	763507.27	745894.30	97.69%	
1204	200.57	200.51	200568.11	200512.23	99.97	763.41	745.82	3682.7	0.00	45.51	200.51	200512.23	100.00	2:33:46	0.0000	0.0000	0.0000	763405.86	745819.45	97.70%	
1205	200.54	200.49	200535.76	200490.16	99.98	763.28	745.73	3682.4	0.00	1.63	200.47	200468.42	99.99	2:33:44	0.0000	0.0000	0.0000	763280.75	745734.41	97.70%	
1206	200.51	200.47	200513.76	200468.36	99.98	763.21	745.65	3682.4	0.00	9.75	200.47	200468.36	100.00	2:33:44	0.0000	0.0000	0.0000	763209.97	745653.98	97.70%	
1207	200.48	200.16	200475.76	200164.20	99.84	763.06	744.51	3681.4	0.00	97.57	200.16	200164.20	100.00	2:33:30	0.0000	0.0000	0.0000	763059.36	744512.72	97.57%	
1208	200.46	200.43	200461.16	200425.13	99.98	763.02	745.49	3682.4	0.00	97.59	200.43	200425.13	100.00	2:33:42	0.0000	0.0000	0.0000	763017.19	745489.61	97.70%	
1209	200.51	200.49	200512.77	200490.18	99.99	763.13	745.75	3682.7	0.00	97.55	200.49	200490.18	100.00	2:33:45	0.0000	0.0000	0.0000	763130.68	745747.44	97.72%	
1210	200.45	200.43	200446.56	200425.21	99.99	762.96	745.51	3682.4	0.00	97.58	200.43	200425.21	100.00	2:33:42	0.0000	0.0000	0.0000	762963.08	745508.63	97.71%	
1211	200.40	200.38	200401.99	200381.61	99.99	762.79	745.32	3682.4	0.00	3.25	200.38	200381.61	100.00	2:33:40	0.0000	0.0000	0.0000	762787.00	745324.49	97.71%	
1212	200.41	200.38	200410.51	200381.62	99.99	762.79	745.32	3682.4	0.00	97.60	200.38	200381.62	100.00	2:33:40	0.0000	0.0000	0.0000	762789.92	745324.16	97.71%	
1213	200.39	200.38	200392.09	200381.39	99.99	762.75	745.35	3682.4	0.00	97.61	200.38	200381.39	100.00	2:33:40	0.0000	0.0000	0.0000	762747.77	745346.06	97.72%	
1214	200.38	200.34	200377.03	200337.94	99.98	762.69	745.19	3682.4	0.00	97.62	200.34	200337.94	100.00	2:33:38	0.0000	0.0000	0.0000	762690.70	745185.54	97.70%	
1215	200.34	200.32	200341.34	200316.18	99.99	762.57	745.11	3682.4	0.00	97.63	200.32	200316.18	100.00	2:33:37	0.0000	0.0000	0.0000	762567.66	745106.04	97.71%	
1216	200.35	200.32	200349.16	200316.23	99.98	762.59	745.09	3682.1	0.00	97.63	200.32	200316.23	100.00	2:33:37	0.0000	0.0000	0.0000	762585.34	745093.42	97.71%	
1217	200.33	200.32	200330.12	200316.17	99.99	762.51	745.08	3682.4	0.00	97.64	200.32	200316.17	100.00	2:33:37	0.0000	0.0000	0.0000	762508.45	745080.17	97.71%	
1218	200.30	200.25	200299.00	200250.95	99.98	762.38	744.85	3682.1	0.00	97.65	200.25	200250.95	100.00	2:33:34	0.0000	0.0000	0.0000	762381.67	744847.25	97.70%	
1219	200.28	200.25	200281.03	200250.93	99.98	762.32	744.83	3682.1	0.00	97.66	200.25	200250.93	100.00	2:33:34	0.0000	0.0000	0.0000	762320.29	744829.67	97.71%	
1220	200.26	200.25	200256.71	200250.96	100.00	762.22	744.81	3682.1	0.00	97.67	200.25	200250.96	100.00	2:33:34	0.0000	0.0000	0.0000	762218.21	744806.17	97.72%	
1221	200.27	200.23	200272.29	200229.26	99.98	762.28	744.75	3682.1	0.00	97.67	200.23	200229.26	100.00	2:33:33	0.0000	0.0000	0.0000	762283.90	744752.35	97.70%	
1222	200.26	200.23	200260.61	200229.21	99.98	762.23	744.74	3682.1	0.00	97.67	200.23	200229.21	100.00	2:33:33	0.0000	0.0000	0.0000	762232.17	744738.14	97.70%	
1223	200.24	200.19	200239.20	200185.74	99.97	762.16	744.60	3682.1	0.00	97.68	200.19	200185.74	100.00	2:33:31	0.0000	0.0000	0.0000	762161.24	744603.25	97.70%	
1224	200.24	200.21	200238.18	200207.47	99.98	762.16	744.67	3682.1	0.00	97.68	200.21	200207.47	100.00	2:33:32	0.0000	0.0000	0.0000	762163.37	744665.86	97.70%	
1225	200.24	200.21	200239.66	200207.53	99.98	762.17	744.68	3682.1	0.00	97.68	200.21	200207.53	100.00	2:33:32	0.0000	0.0000	0.0000	762173.02	744684.91	97.71%	
1226	200.20	200.19	200202.17	200185.75	99.99	762.02	744.58	3682.1	0.00	97.70	200.19	200185.75	100.00	2:33:31	0.0000	0.0000	0.0000	762024.57	744575.96	97.71%	
1227	200.18	200.14	200180.91	200142.29	99.98	761.96	744.44	3682.1	0.00	97.71	200.14	200142.29	100.00	2:33:29	0.0000	0.0000	0.0000	761958.12	744441.01	97.70%	
1228	200.17	200.14	200167.82	200142.31	99.99	761.89	744.43	3682.1	0.00	97.72	200.14	200142.31	100.00	2:33:29	0.0000	0.0000	0.0000	761894.32	744428.83	97.71%	
1229	200.16	200.12	200155.99	200120.56	99.98	761.85	744.37	3681.7	0.00	97.72	200.12	200120.56	100.00	2:33:28	0.0000	0.0000	0.0000	761852.96	744367.18	97.70%	
1230	200.16	200.14	200159.44	200142.36	99.99	761.88	744.44	3682.1	0.00	97.72	200.14	200142.36	100.00	2:33:29	0.0000	0.0000	0.0000	761876.36	744440.35	97.71%	
1231	200.15	200.12	200147.90	200120.55	99.99	761.83	744.35	3682.1	0.00	97.73	200.12	200120.55	100.00	2:33:28	0.0000	0.0000	0.0000	761827.45	744351.44	97.71%	
1232	200.13	200.12	200133.67	200120.62	99.99	761.79	744.34	3681.7	0.00	97.73	200.12	200120.62	100.00	2:33:28	0.0000	0.0000	0.0000	761789.32	744338.29	97.71%	
1233	200.10	200.08	200100.48	200077.13	99.99	761.66	744.20	3682.1	0.00	97.75	200.08	200077.13	100.00	2:33:26	0.0000	0.0000	0.0000	761656.72	744195.07	97.71%	
1234	200.11	200.08	200109.70	200077.24	99.98	761.71	744.20	3681.7	0.00	97.75	200.08	200077.24	100.00	2:33:26	0.0000	0.0000	0.0000	761707.88	744195.33	97.70%	
1235	200.09	200.06	200093.18	200055.47	99.98	761.63	744.12	3681.7	0.00	97.75	200.06	200055.47	100.00	2:33:25	0.0000	0.0000	0.0000	761626.11	744119.47	97.70%	
1236	200.06	200.06	200064.13	200055.41	100.00	761.53	744.11	3682.1	0.00	39.11	200.06	200055.41	100.00	2:33:25	0.0000	0.0000	0.0000	761531.40	744109.62	97.71%	
1237	200.04	200.03	200037.23	200033.63	100.00	761.42	744.02	3681.7	0.00	97.78	200.03	200033.63	100.00	2:33:24	0.0000	0.0000	0.0000	761419.70	744015.47	97.71%	
1238	200.04	200.01	200044.60	200011.87	99.98	761.45	743.95	3681.7	0.00	97.78	200.01	200011.87	100.00	2:33:23	0.0000	0.0000	0.0000	761454.29	743945.53	97.70%	
1239	200.03	200.01	200031.03	200011.88	99.99	761.41	743.95	3681.7	0.00	97.78	200.01	200011.88	100.00	2:33:23	0.0000	0.0000	0.0000	761406.84	743950.07	97.71%	
1240	199.74	199.99	199737.58	199990.16	100.13	760.36	743.85	3681.7	0.00	97.93	199.99	199990.16	100.00	2:33:22	0.0000	0.0000	0.0000	760355.21	743847.44	97.83%	
1241	199.99	199.97	199985.29	199968.41	99.99	761.19	743.76	3681.7	0.00	97.81	199.97	199968.41	100.00	2:33:21	0.0000	0.0000	0.0000	761188.54	743760.52	97.71%	
1242	199.97	199.95	199972.65	199946.67	99.99	761.17	743.68	3681.7	0.00	97.81	199.95	199946.67	100.00	2:33:20	0.0000	0.0000	0.0000	761166.88	743679.14	97.70%	
1243	199.96	199.95	199961.32	199946.67	99.99	761.14	743.70	3681.4	0.00	97.82	199.95	199946.67	100.00	2:33:20	0.0000	0.0000	0.0000	761140.12	743697.70	97.71%	
1244	199.97	199.92	199965.76	199924.94	99.98	761.14	743.61	3681.4	0.00	97.82	199.92	199924.94	100.00	2:33:19	0.0000	0.0000	0.0000	761140.53	743605.31	97.70%	
1245	199.94	199.95	199935.86	199946.68	100.01	761.05	743.69	3681.7	0.00	97.83	199.95	199946.68	100.00	2:33:20	0.0000	0.0000	0.0000	761045.16	743685.46	97.72%	
1246	199.93	199.90	199930.85	199903.24	99.99	761.02	743.52	3681.4	0.00	97.83	199.90	199903.24	100.00	2:33:18	0.0000	0.0000	0.0000	761023.75	743516.05	97.70%	
1247	199.93	199.90	199930.93	199903.23	99.99	761.03	743.52	3681.4	0.00	97.83	199.90	199903.23	100.00	2:33:18	0.0000	0.0000	0.0000	761034.07	743522.81	97.70%	
1248	199.90	199.86	199897.11	199859.75	99.98	760.88	743.37	3681.4	0.00	97.85	199.86	199859.75	100.00	2:33:16	0.0000	0.0000	0.0000	760883.09	743369.41	97.70%	
1249	199.88	199.88	199884.78	199881.48	100.00	760.85	743.43	3681.4	0.00	97.86	199.88	199881.48	100.00	2:33:17	0.0000	0.0000	0.0000	760850.82	743427.99	97.71%	
1250	201.85	205.95	201846.86	205952.28	102.03	764.81	770.68	3700.7	0.00	99.85	205.95	205952.28	100.00	17:32:34	0.0000	0.0000	0.0000	764805.63	770682.27	100.77%	
1251	203.69	200.14	203687.93	200142.59	98.26	774.75	744.28	3680.8	0.00	41.61	200.14	200142.59	100.00	2:33:29	0.0000	0.0000	0.0000	774752.14	744277.52	96.07%	
1252	200.39	200.01	200385.44	200012.08	99.81	762.70	743.85	3681.1	0.00	0.98	200.01	200012.08	100.00	2:33:23	0.0000	0.0000	0.0000	762695.51	743848.31	97.53%	
1253	200.10	199.95	200101.16	199946.83	99.92	761.65	743.63	3681.1	0.00	97.75	199.95	199946.83	100.00	2:33:20	0.0000	0.0000	0.0000	761654.78	743633.57	97.63%	
1254	199.96	199.86	199962.70	199859.77	99.95	761.14	743.33	3681.1	0.00	97.82	199.86	199859.77	100.00	2:33:16	0.0000	0.0000	0.0000	761142.66	743325.56	97.66%	
1255	199.89	199.82	199892.15	199816.36	99.96	760.87	743.15	3681.1	0.00	97.85	199.82	199816.36	100.00	2:33:14	0.0000	0.0000	0.0000	760872.04	743153.31	97.67%	
1256	199.86	199.79	199863.74	199794.59	99.97	760.76	743.08	3681.1	0.00	97.87	199.79	199794.59	100.00	2:33:13	0.0000	0.0000	0.0000	760755.64	743081.54	97.68%	
1257	199.84	199.79	199835.88	199794.56	99.98	760.66	743.09	3681.1	0.00	97.88	199.79	199794.56	100.00	2:33:13	0.0000	0.0000	0.0000	760664.54	743088.73	97.69%	
1258	199.77	199.73	199769.13	199729.36	99.98	760.42	742.86	3681.1	0.00	97.91	199.73	199729.36	100.00	2:33:10	0.0000	0.0000	0.0000	760423.93	742863.83	97.69%	
