Cycle_ID	Step_ID	Step_Type	Step_Time	Cap	CmpCap	Energy	CmpEng	Capacitance_Chg	Start_Vol	End_Vol	Start_Temperature	End_Temperature
2122	4246	CCCV_Chg	0.10	187.70	187698.55	715.06	715058.52	187.7	3043.7	4296.5	0.0	0.0	
2122	4247	CC_DChg	0.10	189.38	189384.27	703.65	703645.79	189.4	4276.1	2999.1	0.0	0.0	
2123	4248	CCCV_Chg	0.10	189.38	189378.23	721.69	721688.95	189.4	3043.4	4296.5	0.0	0.0	
2123	4249	CC_DChg	0.10	189.36	189362.54	703.58	703575.09	189.4	4276.1	2999.7	0.0	0.0	
2124	4250	CCCV_Chg	0.10	189.38	189381.38	721.70	721697.83	189.4	3040.0	4296.5	0.0	0.0	
2124	4251	CC_DChg	0.10	189.36	189362.54	703.55	703553.21	189.4	4276.4	2999.4	0.0	0.0	
2125	4252	CCCV_Chg	0.10	189.36	189355.33	721.59	721593.93	189.4	3039.4	4296.5	0.0	0.0	
2125	4253	CC_DChg	0.10	189.34	189340.81	703.47	703467.89	189.3	4276.4	2999.1	0.0	0.0	
2126	4254	CCCV_Chg	0.10	189.36	189357.71	721.61	721614.83	189.4	3039.4	4296.5	0.0	0.0	
2126	4255	CC_DChg	0.10	189.34	189340.81	703.49	703486.40	189.3	4275.4	2999.4	0.0	0.0	
2127	4256	CCCV_Chg	0.10	189.34	189343.07	721.57	721566.68	189.3	3043.4	4296.5	0.0	0.0	
2127	4257	CC_DChg	0.10	189.32	189319.07	703.40	703400.03	189.3	4276.1	2999.4	0.0	0.0	
2128	4258	CCCV_Chg	0.10	189.33	189329.57	721.49	721491.44	189.3	3043.1	4296.5	0.0	0.0	
2128	4259	CC_DChg	0.10	189.30	189297.34	703.33	703326.56	189.3	4276.1	2999.1	0.0	0.0	
2129	4260	CCCV_Chg	0.10	189.22	189224.30	721.12	721122.58	189.2	3039.4	4296.5	0.0	0.0	
2129	4261	CC_DChg	0.10	189.30	189297.34	703.34	703339.50	189.3	4275.4	2999.1	0.0	0.0	
2130	4262	CCCV_Chg	0.10	189.30	189296.28	721.39	721389.60	189.3	3040.0	4296.5	0.0	0.0	
2130	4263	CC_DChg	0.10	189.28	189275.61	703.25	703245.29	189.3	4276.4	2999.1	0.0	0.0	
2131	4264	CCCV_Chg	0.10	189.29	189293.99	721.38	721384.09	189.3	3039.4	4296.5	0.0	0.0	
2131	4265	CC_DChg	0.10	189.28	189275.60	703.23	703227.56	189.3	4276.1	2999.1	0.0	0.0	
2132	4266	CCCV_Chg	0.10	189.31	189305.86	721.41	721413.16	189.3	3039.4	4296.5	0.0	0.0	
2132	4267	CC_DChg	0.10	189.25	189253.87	703.17	703174.28	189.3	4276.4	2999.7	0.0	0.0	
2133	4268	CCCV_Chg	0.10	189.25	189250.02	721.21	721214.63	189.3	3040.3	4296.5	0.0	0.0	
2133	4269	CC_DChg	0.10	188.97	188971.34	702.16	702164.90	189.0	4276.1	2999.7	0.0	0.0	
2134	4270	CCCV_Chg	0.68	191.30	191300.28	725.00	725004.32	191.3	3023.9	4296.5	0.0	0.0	
2134	4271	CC_DChg	0.69	195.51	195513.40	731.05	731052.84	195.5	4292.8	2999.7	0.0	0.0	
2135	4272	CCCV_Chg	0.11	192.75	192750.93	733.95	733950.84	192.8	3023.6	4296.5	0.0	0.0	
2135	4273	CC_DChg	0.10	189.51	189514.67	704.00	703998.01	189.5	4276.1	2999.4	0.0	0.0	
2136	4274	CCCV_Chg	0.10	189.79	189789.15	723.18	723178.21	189.8	3039.4	4296.5	0.0	0.0	
2136	4275	CC_DChg	0.10	189.43	189427.75	703.72	703719.05	189.4	4275.4	2999.1	0.0	0.0	
2137	4276	CCCV_Chg	0.10	189.48	189481.50	722.05	722048.31	189.5	3043.4	4296.5	0.0	0.0	
2137	4277	CC_DChg	0.10	189.34	189340.80	703.40	703401.82	189.3	4276.1	2999.1	0.0	0.0	
2138	4278	CCCV_Chg	0.10	189.37	189371.74	721.62	721618.07	189.4	3042.8	4296.5	0.0	0.0	
2138	4279	CC_DChg	0.10	189.28	189275.60	703.17	703174.64	189.3	4276.1	2999.4	0.0	0.0	
2139	4280	CCCV_Chg	0.10	189.29	189294.60	721.35	721349.32	189.3	3040.0	4296.5	0.0	0.0	
2139	4281	CC_DChg	0.10	189.23	189232.14	703.01	703006.32	189.2	4275.4	2999.7	0.0	0.0	
2140	4282	CCCV_Chg	0.10	189.28	189281.41	721.28	721277.19	189.3	3043.4	4296.5	0.0	0.0	
2140	4283	CC_DChg	0.10	189.25	189253.89	703.09	703088.29	189.3	4276.1	2999.4	0.0	0.0	
2141	4284	CCCV_Chg	0.10	189.26	189264.22	721.19	721190.50	189.3	3043.1	4296.5	0.0	0.0	
2141	4285	CC_DChg	0.10	189.23	189232.14	703.03	703028.90	189.2	4275.4	2999.7	0.0	0.0	
2142	4286	CCCV_Chg	0.10	189.24	189240.01	721.11	721110.74	189.2	3039.7	4296.5	0.0	0.0	
2142	4287	CC_DChg	0.10	189.21	189210.41	702.96	702960.79	189.2	4276.1	2999.1	0.0	0.0	
2143	4288	CCCV_Chg	0.10	189.24	189239.26	721.11	721108.56	189.2	3039.4	4296.5	0.0	0.0	
2143	4289	CC_DChg	0.10	189.19	189188.67	702.87	702872.90	189.2	4276.1	2999.4	0.0	0.0	
2144	4290	CCCV_Chg	0.10	189.19	189191.72	720.96	720962.88	189.2	3040.0	4296.5	0.0	0.0	
2144	4291	CC_DChg	0.10	189.19	189188.67	702.86	702860.46	189.2	4275.4	2999.4	0.0	0.0	
2145	4292	CCCV_Chg	0.10	189.22	189221.78	721.05	721052.56	189.2	3039.4	4296.5	0.0	0.0	
2145	4293	CC_DChg	0.10	189.19	189188.69	702.83	702830.64	189.2	4276.1	2999.7	0.0	0.0	
2146	4294	CCCV_Chg	0.10	189.18	189176.93	720.87	720872.29	189.2	3040.0	4296.5	0.0	0.0	
2146	4295	CC_DChg	0.10	189.17	189166.93	702.77	702768.03	189.2	4275.4	2999.7	0.0	0.0	
2147	4296	CCCV_Chg	0.10	189.15	189151.26	720.76	720764.98	189.2	3043.4	4296.2	0.0	0.0	
2147	4297	CC_DChg	0.10	189.12	189123.47	702.61	702610.29	189.1	4276.1	2999.7	0.0	0.0	
2148	4298	CCCV_Chg	0.10	189.15	189149.99	720.76	720764.84	189.1	3043.7	4296.5	0.0	0.0	
2148	4299	CC_DChg	0.10	189.10	189101.74	702.52	702521.86	189.1	4276.1	2999.7	0.0	0.0	
2149	4300	CCCV_Chg	0.10	189.13	189125.34	720.67	720674.87	189.1	3040.0	4296.5	0.0	0.0	
2149	4301	CC_DChg	0.10	189.12	189123.47	702.58	702584.58	189.1	4276.1	2998.2	0.0	0.0	
2150	4302	CCCV_Chg	0.10	189.14	189142.20	720.72	720715.85	189.1	3039.1	4296.5	0.0	0.0	
2150	4303	CC_DChg	0.10	188.69	188688.88	700.96	700959.58	188.7	4276.1	2999.4	0.0	0.0	
2151	4304	CCCV_Chg	0.10	189.14	189135.61	720.71	720705.73	189.1	3040.0	4296.5	0.0	0.0	
2151	4305	CC_DChg	0.10	189.12	189123.47	702.61	702607.88	189.1	4276.1	2999.7	0.0	0.0	
2152	4306	CCCV_Chg	0.10	189.09	189086.08	720.52	720523.15	189.1	3039.7	4296.5	0.0	0.0	
2152	4307	CC_DChg	0.10	189.06	189058.27	702.37	702365.66	189.1	4276.1	2999.4	0.0	0.0	
2153	4308	CCCV_Chg	0.10	189.08	189084.62	720.54	720536.65	189.1	3039.7	4296.5	0.0	0.0	
2153	4309	CC_DChg	0.10	189.08	189080.00	702.46	702459.92	189.1	4276.1	2999.4	0.0	0.0	
2154	4310	CCCV_Chg	0.10	189.05	189046.25	720.42	720421.45	189.0	3039.4	4296.5	0.0	0.0	
2154	4311	CC_DChg	0.10	189.01	189014.80	702.20	702202.47	189.0	4276.1	2999.7	0.0	0.0	
2155	4312	CCCV_Chg	0.10	189.03	189028.27	720.31	720314.64	189.0	3043.7	4296.5	0.0	0.0	
2155	4313	CC_DChg	0.10	189.01	189014.84	702.20	702195.78	189.0	4275.1	2999.4	0.0	0.0	
2156	4314	CCCV_Chg	0.10	188.94	188938.04	719.97	719969.56	188.9	3039.7	4296.5	0.0	0.0	
2156	4315	CC_DChg	0.10	189.01	189014.80	702.20	702204.62	189.0	4276.1	2999.1	0.0	0.0	
2157	4316	CCCV_Chg	0.10	189.01	189011.20	720.27	720273.25	189.0	3039.4	4296.5	0.0	0.0	
2157	4317	CC_DChg	0.10	188.99	188993.07	702.15	702154.58	189.0	4276.1	2999.7	0.0	0.0	
2158	4318	CCCV_Chg	0.10	189.00	189004.25	720.26	720255.85	189.0	3039.7	4296.5	0.0	0.0	
2158	4319	CC_DChg	0.10	188.95	188949.61	701.99	701985.87	188.9	4276.1	2999.7	0.0	0.0	
2159	4320	CCCV_Chg	0.10	189.00	188997.22	720.25	720248.96	189.0	3040.3	4296.5	0.0	0.0	
2159	4321	CC_DChg	0.10	188.97	188971.34	702.07	702068.40	189.0	4275.4	2999.7	0.0	0.0	
2160	4322	CCCV_Chg	0.10	188.96	188960.67	720.08	720076.07	189.0	3044.0	4296.2	0.0	0.0	
2160	4323	CC_DChg	0.10	188.95	188949.60	701.93	701934.96	188.9	4276.1	2999.4	0.0	0.0	
2161	4324	CCCV_Chg	0.10	188.96	188956.49	720.05	720053.06	189.0	3039.7	4296.2	0.0	0.0	
2161	4325	CC_DChg	0.10	188.97	188971.33	702.03	702031.74	189.0	4276.1	2999.1	0.0	0.0	
2162	4326	CCCV_Chg	0.10	188.68	188684.70	719.01	719012.46	188.7	3039.1	4296.5	0.0	0.0	
2162	4327	CC_DChg	0.10	188.82	188819.24	701.44	701442.10	188.8	4275.1	2999.7	0.0	0.0	
2163	4328	CCCV_Chg	0.10	188.82	188821.56	719.53	719531.09	188.8	3040.0	4296.5	0.0	0.0	
2163	4329	CC_DChg	0.10	188.91	188906.14	701.81	701812.08	188.9	4276.1	2999.7	0.0	0.0	
2164	4330	CCCV_Chg	0.10	188.92	188920.90	719.94	719942.63	188.9	3040.0	4296.5	0.0	0.0	
2164	4331	CC_DChg	0.10	188.88	188884.41	701.72	701718.99	188.9	4275.1	2999.4	0.0	0.0	
2165	4332	CCCV_Chg	0.10	188.94	188939.63	719.99	719991.44	188.9	3039.7	4296.5	0.0	0.0	
2165	4333	CC_DChg	0.10	188.91	188906.14	701.79	701792.42	188.9	4275.1	2999.1	0.0	0.0	
2166	4334	CCCV_Chg	0.10	188.91	188909.84	719.88	719880.53	188.9	3039.7	4296.5	0.0	0.0	
2166	4335	CC_DChg	0.10	188.86	188862.67	701.64	701644.30	188.9	4276.1	2999.4	0.0	0.0	
2167	4336	CCCV_Chg	0.10	188.87	188872.83	719.76	719764.72	188.9	3040.3	4296.5	0.0	0.0	
2167	4337	CC_DChg	0.10	188.84	188840.94	701.59	701586.58	188.8	4276.1	2999.7	0.0	0.0	
2168	4338	CCCV_Chg	0.10	188.85	188845.32	719.68	719679.33	188.8	3040.6	4296.5	0.0	0.0	
2168	4339	CC_DChg	0.10	188.82	188819.21	701.48	701480.61	188.8	4276.1	2999.7	0.0	0.0	
2169	4340	CCCV_Chg	0.10	188.86	188859.88	719.73	719727.66	188.9	3040.0	4296.5	0.0	0.0	
2169	4341	CC_DChg	0.10	188.84	188840.94	701.56	701558.34	188.8	4275.1	2999.4	0.0	0.0	
2170	4342	CCCV_Chg	0.10	188.86	188864.29	719.72	719723.01	188.9	3039.7	4296.5	0.0	0.0	
2170	4343	CC_DChg	0.10	188.84	188840.95	701.54	701539.69	188.8	4276.1	2998.5	0.0	0.0	
2171	4344	CCCV_Chg	0.10	188.86	188857.71	719.69	719687.86	188.9	3038.8	4296.5	0.0	0.0	
2171	4345	CC_DChg	0.10	188.82	188819.21	701.49	701492.22	188.8	4276.1	2999.7	0.0	0.0	
2172	4346	CCCV_Chg	0.10	188.82	188817.56	719.57	719571.38	188.8	3040.3	4296.5	0.0	0.0	
2172	4347	CC_DChg	0.10	188.80	188797.47	701.41	701409.67	188.8	4276.1	2999.4	0.0	0.0	
2173	4348	CCCV_Chg	0.10	188.81	188809.08	719.55	719546.44	188.8	3043.4	4296.5	0.0	0.0	
2173	4349	CC_DChg	0.10	188.78	188775.74	701.33	701329.17	188.8	4276.1	2999.4	0.0	0.0	
2174	4350	CCCV_Chg	0.10	188.82	188815.44	719.55	719548.56	188.8	3040.0	4296.5	0.0	0.0	
2174	4351	CC_DChg	0.10	188.80	188797.48	701.39	701390.85	188.8	4276.1	2999.4	0.0	0.0	
2175	4352	CCCV_Chg	0.10	188.81	188805.74	719.49	719492.14	188.8	3039.7	4296.2	0.0	0.0	
2175	4353	CC_DChg	0.10	188.78	188775.74	701.31	701305.10	188.8	4276.1	2999.1	0.0	0.0	
2176	4354	CCCV_Chg	0.10	188.78	188775.47	719.39	719388.88	188.8	3039.4	4296.5	0.0	0.0	
2176	4355	CC_DChg	0.10	188.75	188754.03	701.23	701229.41	188.8	4276.1	2999.4	0.0	0.0	
2177	4356	CCCV_Chg	0.10	188.66	188658.01	718.92	718922.92	188.7	3039.7	4296.5	0.0	0.0	
2177	4357	CC_DChg	0.10	188.75	188754.00	701.22	701218.13	188.8	4276.1	2999.1	0.0	0.0	
2178	4358	CCCV_Chg	0.10	188.75	188749.00	719.31	719311.02	188.7	3043.1	4296.5	0.0	0.0	
2178	4359	CC_DChg	0.10	188.73	188732.27	701.14	701135.83	188.7	4276.1	2999.4	0.0	0.0	
2179	4360	CCCV_Chg	0.10	188.77	188765.54	719.33	719327.67	188.8	3039.7	4296.2	0.0	0.0	
2179	4361	CC_DChg	0.10	188.75	188754.01	701.19	701189.49	188.8	4275.7	2999.1	0.0	0.0	
2180	4362	CCCV_Chg	0.10	188.77	188769.85	719.35	719345.86	188.8	3043.4	4296.2	0.0	0.0	
2180	4363	CC_DChg	0.10	188.75	188754.02	701.20	701200.74	188.8	4276.1	2999.4	0.0	0.0	
2181	4364	CCCV_Chg	0.10	188.75	188749.48	719.29	719286.47	188.7	3039.4	4296.5	0.0	0.0	
2181	4365	CC_DChg	0.10	188.73	188732.27	701.14	701135.47	188.7	4275.1	2999.4	0.0	0.0	
2182	4366	CCCV_Chg	0.10	188.71	188711.78	719.16	719161.56	188.7	3040.0	4296.5	0.0	0.0	
2182	4367	CC_DChg	0.10	188.69	188688.80	700.98	700984.30	188.7	4276.1	2999.4	0.0	0.0	
2183	4368	CCCV_Chg	0.10	188.69	188692.73	719.07	719071.15	188.7	3040.0	4296.2	0.0	0.0	
2183	4369	CC_DChg	0.10	188.60	188601.88	700.66	700656.27	188.6	4276.1	2999.7	0.0	0.0	
2184	4370	CCCV_Chg	0.10	188.70	188704.33	719.09	719089.73	188.7	3080.9	4296.2	0.0	0.0	
2184	4371	CC_DChg	0.10	188.69	188688.80	700.94	700942.22	188.7	4246.0	2999.4	0.0	0.0	
2185	4372	CCCV_Chg	0.10	188.69	188689.62	719.02	719023.95	188.7	3082.5	4296.2	0.0	0.0	
2185	4373	CC_DChg	0.10	188.67	188667.07	700.84	700840.59	188.7	4246.0	2999.1	0.0	0.0	
2186	4374	CCCV_Chg	0.68	190.79	190793.18	723.33	723328.64	190.8	3081.2	4296.2	0.0	0.0	
2186	4375	CC_DChg	0.69	195.04	195044.35	729.54	729538.16	195.0	4278.8	2999.7	0.0	0.0	
2187	4376	CCCV_Chg	0.11	192.60	192598.69	733.28	733277.36	192.6	3069.5	4296.2	0.0	0.0	
2187	4377	CC_DChg	0.10	188.91	188906.13	701.62	701618.29	188.9	4246.0	2999.1	0.0	0.0	
2188	4378	CCCV_Chg	0.10	189.19	189188.84	720.87	720870.11	189.2	3087.1	4296.2	0.0	0.0	
2188	4379	CC_DChg	0.10	186.91	186906.69	694.84	694841.26	186.9	4246.0	2999.1	0.0	0.0	
2189	4380	CCCV_Chg	0.10	188.89	188886.89	719.74	719740.74	188.9	3043.4	4296.2	0.0	0.0	
2189	4381	CC_DChg	0.10	188.75	188754.00	701.12	701117.87	188.8	4275.7	2999.4	0.0	0.0	
2190	4382	CCCV_Chg	0.10	188.76	188761.65	719.29	719293.25	188.8	3043.4	4296.2	0.0	0.0	
2190	4383	CC_DChg	0.10	188.32	188319.37	699.53	699530.38	188.3	4275.7	2999.1	0.0	0.0	
2191	4384	CCCV_Chg	0.10	188.71	188706.07	719.09	719087.74	188.7	3043.1	4296.2	0.0	0.0	
2191	4385	CC_DChg	0.10	188.62	188623.61	700.69	700690.40	188.6	4275.7	2999.4	0.0	0.0	
2192	4386	CCCV_Chg	0.10	188.67	188667.46	718.96	718964.89	188.7	3040.3	4296.2	0.0	0.0	
2192	4387	CC_DChg	0.10	188.60	188601.87	700.61	700608.49	188.6	4275.7	2999.4	0.0	0.0	
2193	4388	CCCV_Chg	0.10	188.64	188640.68	718.87	718870.90	188.6	3040.0	4296.5	0.0	0.0	
2193	4389	CC_DChg	0.10	188.60	188601.88	700.60	700603.18	188.6	4275.7	2999.4	0.0	0.0	
2194	4390	CCCV_Chg	0.10	188.62	188619.85	718.79	718786.76	188.6	3040.0	4296.2	0.0	0.0	
2194	4391	CC_DChg	0.10	188.60	188601.88	700.61	700608.90	188.6	4276.1	2999.4	0.0	0.0	
2195	4392	CCCV_Chg	0.10	188.58	188584.09	718.67	718665.76	188.6	3039.4	4296.2	0.0	0.0	
2195	4393	CC_DChg	0.10	188.56	188558.41	700.47	700471.44	188.6	4275.7	2999.4	0.0	0.0	
2196	4394	CCCV_Chg	0.10	188.52	188520.89	718.46	718463.76	188.5	3040.3	4296.5	0.0	0.0	
2196	4395	CC_DChg	0.10	188.51	188514.94	700.32	700318.10	188.5	4276.1	2999.1	0.0	0.0	
2197	4396	CCCV_Chg	0.10	188.52	188519.72	718.46	718455.48	188.5	3040.0	4296.5	0.0	0.0	
2197	4397	CC_DChg	0.10	188.49	188493.20	700.22	700221.09	188.5	4275.7	2999.7	0.0	0.0	
2198	4398	CCCV_Chg	0.10	188.52	188520.41	718.43	718426.47	188.5	3040.0	4296.5	0.0	0.0	
2198	4399	CC_DChg	0.10	188.41	188406.28	699.87	699868.69	188.4	4275.7	2999.4	0.0	0.0	
2199	4400	CCCV_Chg	0.10	188.47	188469.92	718.24	718236.87	188.5	3040.3	4296.2	0.0	0.0	
2199	4401	CC_DChg	0.10	188.47	188471.47	700.13	700132.29	188.5	4275.7	2999.4	0.0	0.0	
2200	4402	CCCV_Chg	0.10	188.51	188507.35	718.39	718385.35	188.5	3039.7	4296.2	0.0	0.0	
2200	4403	CC_DChg	0.10	188.49	188493.21	700.22	700218.28	188.5	4275.7	2998.5	0.0	0.0	
2201	4404	CCCV_Chg	0.10	188.52	188515.31	718.41	718411.33	188.5	3039.4	4296.2	0.0	0.0	
2201	4405	CC_DChg	0.10	188.47	188471.48	700.15	700145.19	188.5	4276.1	2999.7	0.0	0.0	
2202	4406	CCCV_Chg	0.10	188.48	188477.83	718.29	718290.12	188.5	3040.0	4296.5	0.0	0.0	
2202	4407	CC_DChg	0.10	188.47	188471.49	700.12	700121.49	188.5	4275.7	2999.4	0.0	0.0	
2203	4408	CCCV_Chg	0.10	188.50	188498.07	718.31	718306.76	188.5	3040.0	4296.2	0.0	0.0	
2203	4409	CC_DChg	0.10	188.49	188493.20	700.14	700142.16	188.5	4274.8	2999.1	0.0	0.0	
2204	4410	CCCV_Chg	0.10	188.49	188485.33	718.25	718245.32	188.5	3042.8	4296.2	0.0	0.0	
2204	4411	CC_DChg	0.10	188.45	188449.74	700.02	700022.79	188.4	4275.7	2999.7	0.0	0.0	
2205	4412	CCCV_Chg	0.10	188.46	188458.22	718.16	718159.95	188.5	3040.3	4296.2	0.0	0.0	
2205	4413	CC_DChg	0.10	188.45	188449.77	700.03	700033.54	188.4	4275.1	2999.4	0.0	0.0	
2206	4414	CCCV_Chg	0.10	188.46	188458.99	718.17	718173.32	188.5	3040.0	4296.5	0.0	0.0	
2206	4415	CC_DChg	0.10	188.45	188449.73	700.03	700026.10	188.4	4275.1	2999.4	0.0	0.0	
2207	4416	CCCV_Chg	0.10	188.45	188448.58	718.13	718131.59	188.4	3039.7	4296.2	0.0	0.0	
2207	4417	CC_DChg	0.10	188.43	188428.00	699.92	699919.99	188.4	4274.8	2998.5	0.0	0.0	
2208	4418	CCCV_Chg	0.10	188.44	188436.88	718.07	718068.79	188.4	3043.1	4296.2	0.0	0.0	
2208	4419	CC_DChg	0.10	188.43	188428.00	699.93	699928.64	188.4	4275.7	2999.7	0.0	0.0	
2209	4420	CCCV_Chg	0.10	188.41	188411.97	717.97	717972.82	188.4	3039.7	4296.2	0.0	0.0	
2209	4421	CC_DChg	0.10	188.41	188406.27	699.86	699859.46	188.4	4274.8	2998.8	0.0	0.0	
2210	4422	CCCV_Chg	0.10	188.41	188411.75	717.99	717985.12	188.4	3039.4	4296.2	0.0	0.0	
2210	4423	CC_DChg	0.10	188.38	188384.54	699.79	699793.68	188.4	4275.7	2999.7	0.0	0.0	
2211	4424	CCCV_Chg	0.10	188.39	188391.71	717.94	717943.14	188.4	3043.7	4296.2	0.0	0.0	
2211	4425	CC_DChg	0.10	188.36	188362.80	699.71	699710.89	188.4	4275.7	2999.1	0.0	0.0	
2212	4426	CCCV_Chg	0.10	188.37	188369.32	717.85	717854.49	188.4	3039.7	4296.2	0.0	0.0	
2212	4427	CC_DChg	0.10	188.34	188341.07	699.62	699619.31	188.3	4275.7	2999.7	0.0	0.0	
2213	4428	CCCV_Chg	0.10	188.37	188367.45	717.81	717812.86	188.4	3040.0	4296.2	0.0	0.0	
2213	4429	CC_DChg	0.10	188.34	188341.07	699.60	699595.23	188.3	4275.7	2999.4	0.0	0.0	
2214	4430	CCCV_Chg	0.10	188.34	188343.26	717.74	717737.94	188.3	3039.7	4296.2	0.0	0.0	
2214	4431	CC_DChg	0.10	188.32	188319.33	699.55	699547.03	188.3	4275.7	2999.1	0.0	0.0	
2215	4432	CCCV_Chg	0.10	188.33	188329.69	717.69	717691.60	188.3	3040.0	4296.2	0.0	0.0	
2215	4433	CC_DChg	0.10	188.30	188297.62	699.47	699470.53	188.3	4275.1	2999.1	0.0	0.0	
2216	4434	CCCV_Chg	0.10	188.32	188323.28	717.69	717693.12	188.3	3039.7	4296.5	0.0	0.0	
2216	4435	CC_DChg	0.10	188.30	188297.62	699.47	699467.20	188.3	4275.7	2999.1	0.0	0.0	
2217	4436	CCCV_Chg	0.10	188.31	188311.70	717.65	717646.38	188.3	3039.4	4296.2	0.0	0.0	
2217	4437	CC_DChg	0.10	188.28	188275.87	699.37	699370.43	188.3	4275.7	2999.4	0.0	0.0	
2218	4438	CCCV_Chg	0.10	188.29	188294.30	717.56	717561.78	188.3	3040.6	4296.2	0.0	0.0	
2218	4439	CC_DChg	0.10	188.28	188275.87	699.39	699386.03	188.3	4274.8	2999.7	0.0	0.0	
2219	4440	CCCV_Chg	0.10	188.26	188264.89	717.46	717458.38	188.3	3040.3	4296.5	0.0	0.0	
2219	4441	CC_DChg	0.10	188.23	188232.40	699.25	699245.14	188.2	4275.7	2999.7	0.0	0.0	
2220	4442	CCCV_Chg	0.10	188.25	188246.45	717.43	717432.11	188.2	3040.3	4296.5	0.0	0.0	
2220	4443	CC_DChg	0.10	188.23	188232.41	699.27	699273.29	188.2	4275.7	2999.7	0.0	0.0	
2221	4444	CCCV_Chg	0.10	188.13	188126.07	717.03	717027.47	188.1	3040.0	4296.5	0.0	0.0	
2221	4445	CC_DChg	0.10	188.21	188210.67	699.18	699179.71	188.2	4275.7	2998.8	0.0	0.0	
2222	4446	CCCV_Chg	0.10	188.19	188188.66	717.24	717237.41	188.2	3043.4	4296.5	0.0	0.0	
2222	4447	CC_DChg	0.10	188.17	188167.21	699.03	699025.93	188.2	4275.7	2999.1	0.0	0.0	
2223	4448	CCCV_Chg	0.10	188.19	188185.15	717.23	717230.41	188.2	3039.7	4296.5	0.0	0.0	
2223	4449	CC_DChg	0.10	188.15	188145.47	698.95	698945.37	188.1	4275.7	2999.7	0.0	0.0	
2224	4450	CCCV_Chg	0.10	188.13	188134.92	717.05	717049.24	188.1	3040.9	4296.2	0.0	0.0	
2224	4451	CC_DChg	0.10	188.15	188145.47	698.94	698942.09	188.1	4275.7	2999.7	0.0	0.0	
2225	4452	CCCV_Chg	0.10	187.88	187878.73	716.15	716150.22	187.9	3040.3	4296.5	0.0	0.0	
2225	4453	CC_DChg	0.10	188.15	188145.47	698.95	698950.68	188.1	4275.7	2999.7	0.0	0.0	
2226	4454	CCCV_Chg	0.10	188.14	188141.43	717.07	717066.17	188.1	3040.3	4296.5	0.0	0.0	
2226	4455	CC_DChg	0.10	188.15	188145.47	698.94	698937.80	188.1	4275.7	2999.1	0.0	0.0	
2227	4456	CCCV_Chg	0.10	188.16	188160.39	717.13	717125.95	188.2	3039.7	4296.5	0.0	0.0	
2227	4457	CC_DChg	0.10	188.15	188145.47	698.93	698931.48	188.1	4275.7	2998.8	0.0	0.0	
2228	4458	CCCV_Chg	0.10	188.16	188159.23	717.09	717092.62	188.2	3039.7	4296.5	0.0	0.0	
2228	4459	CC_DChg	0.10	188.12	188123.74	698.83	698829.17	188.1	4275.7	2999.4	0.0	0.0	
2229	4460	CCCV_Chg	0.10	188.13	188128.94	716.99	716988.60	188.1	3040.0	4296.5	0.0	0.0	
2229	4461	CC_DChg	0.10	188.10	188102.00	698.77	698772.75	188.1	4274.8	2999.1	0.0	0.0	
2230	4462	CCCV_Chg	0.10	188.11	188114.04	716.96	716955.93	188.1	3040.0	4296.5	0.0	0.0	
2230	4463	CC_DChg	0.10	188.06	188058.53	698.61	698612.25	188.1	4275.7	2999.7	0.0	0.0	
2231	4464	CCCV_Chg	0.10	188.07	188067.49	716.81	716810.35	188.1	3040.9	4296.5	0.0	0.0	
2231	4465	CC_DChg	0.10	188.04	188036.81	698.52	698520.71	188.0	4275.7	2999.7	0.0	0.0	
2232	4466	CCCV_Chg	0.10	188.10	188097.25	716.88	716881.98	188.1	3040.6	4296.5	0.0	0.0	
2232	4467	CC_DChg	0.10	188.06	188058.54	698.59	698588.86	188.1	4275.7	2999.1	0.0	0.0	
2233	4468	CCCV_Chg	0.10	188.13	188127.68	716.98	716976.32	188.1	3038.8	4296.5	0.0	0.0	
2233	4469	CC_DChg	0.10	187.97	187971.63	698.23	698229.03	188.0	4275.7	2998.8	0.0	0.0	
2234	4470	CCCV_Chg	0.10	188.11	188105.34	716.88	716877.22	188.1	3040.0	4296.2	0.0	0.0	
2234	4471	CC_DChg	0.10	188.06	188058.54	698.59	698585.13	188.1	4275.7	2999.1	0.0	0.0	
2235	4472	CCCV_Chg	0.10	188.07	188066.57	716.73	716729.40	188.1	3039.7	4296.5	0.0	0.0	
2235	4473	CC_DChg	0.10	188.04	188036.83	698.51	698511.38	188.0	4275.7	2999.7	0.0	0.0	
2236	4474	CCCV_Chg	0.10	188.03	188031.84	716.62	716620.25	188.0	3040.3	4296.2	0.0	0.0	
2236	4475	CC_DChg	0.10	188.04	188036.81	698.48	698477.72	188.0	4275.7	2999.4	0.0	0.0	
2237	4476	CCCV_Chg	0.10	188.06	188056.81	716.69	716687.16	188.1	3040.0	4296.2	0.0	0.0	
2237	4477	CC_DChg	0.10	188.04	188036.81	698.47	698472.72	188.0	4275.7	2999.1	0.0	0.0	
2238	4478	CCCV_Chg	0.67	190.04	190039.85	720.46	720455.39	190.0	3022.3	4296.2	0.0	0.0	
2238	4479	CC_DChg	0.69	194.38	194381.83	726.98	726980.99	194.4	4292.5	2999.7	0.0	0.0	
2239	4480	CCCV_Chg	0.11	191.95	191952.75	730.88	730882.58	192.0	3026.4	4296.2	0.0	0.0	
